n,m,p,IPE_Setup,IPE_ENCODE_X,IPE_ENCODE_Y,IPE_Encrypt,IPE_Keygen,IPE_Decrypt
16,4,6,0.0,0.00010023978000000001,5.798424e-05,0.18414314430000003,0.09470491932000001,0.0
16,8,6,0.0,0.00010715735,6.472177999999999e-05,0.1844844804,0.09495474891000001,0.0
16,12,6,0.0,0.00010808960999999998,6.653725e-05,0.18449691757,0.09501272369999998,0.0
16,16,6,0.0,0.00010922068,6.807526999999999e-05,0.18441589826,0.09523143816000001,0.0
16,20,6,0.0,0.00010977833999999999,6.817726e-05,0.18453883323000003,0.09523992299000002,0.0
