os : ubuntu 20.04 LTS (wsl2 in Windows 11)
cpu : AMD Ryzen5 3600 6-Core Processor @ 3.60 GHz
main memory : 16GB

C:\Windows\system32\wsl.exe --distribution Ubuntu --exec /usr/bin/zsh -c "cd /home/ydh9516/dev/Function-hiding-IPE/cmake-build-debug/bin && /home/ydh9516/dev/Function-hiding-IPE/cmake-build-debug/bin/p-norm-ipe-test"
=== P-norm IPE Performance Measurement ===
+ Details for 100times

N=8, M=10, P=2
0.001301562,0.000006370,0.000001600,0.001103184,0.000666475,0.004208534
0.000317478,0.000002900,0.000001250,0.000524197,0.000389768,0.004119574
0.000293908,0.000002670,0.000001220,0.000542277,0.000389498,0.004188073
0.000328348,0.000002570,0.000001210,0.000633666,0.001229072,0.004136375
0.000294228,0.000002570,0.000001190,0.000538306,0.000403718,0.004211004
0.000289008,0.000002510,0.000001180,0.000548167,0.000400307,0.004243355
0.000330527,0.000002790,0.000001210,0.000534527,0.000383058,0.004153394
0.000294848,0.000002520,0.000001220,0.000524457,0.000392478,0.004142164
0.000289608,0.000002520,0.000001220,0.000521147,0.000403327,0.004172105
0.000296888,0.000002540,0.000001190,0.000582796,0.000415148,0.004347543
0.000288648,0.000002550,0.000001190,0.000570717,0.000436627,0.004526472
0.000284528,0.000002530,0.000001190,0.000569027,0.000410307,0.004270933
0.000313048,0.000002660,0.000001430,0.000520877,0.000404417,0.004147914
0.000293459,0.000002490,0.000001220,0.000516386,0.000390508,0.003337219
0.000236149,0.000002160,0.000001100,0.000420977,0.000327118,0.003826457
0.000316139,0.000002550,0.000001230,0.000607827,0.000395157,0.004220384
0.000304388,0.000002500,0.000001190,0.000529707,0.000407597,0.004193555
0.000307288,0.000002600,0.000001190,0.000525086,0.000409318,0.004320273
0.000297738,0.000002470,0.000001210,0.000787835,0.000742996,0.003851577
0.000258258,0.000002320,0.000001070,0.000884995,0.000780925,0.004520802
0.000300518,0.000002560,0.000001230,0.000567596,0.000407468,0.003609197
0.000267788,0.000002290,0.000001060,0.000515307,0.000377668,0.003501358
0.000236428,0.000002120,0.000001110,0.000488067,0.000379388,0.003481709
0.000238018,0.000002160,0.000001080,0.000490657,0.000383008,0.003933995
0.000310678,0.000002830,0.000001290,0.000875706,0.000687545,0.004229884
0.000288569,0.000002500,0.000001209,0.000561157,0.000683406,0.004272053
0.000294229,0.000002500,0.000001200,0.000554876,0.000414848,0.004273302
0.000288328,0.000002480,0.000001190,0.000517587,0.000390348,0.004140704
0.000287538,0.000002470,0.000001250,0.000511977,0.000392068,0.004189144
0.000290028,0.000002540,0.000001220,0.000543307,0.000396897,0.004351823
0.000320458,0.000002650,0.000001360,0.000539787,0.000402787,0.004244314
0.000301528,0.000002480,0.000001230,0.000524417,0.000401628,0.004228473
0.000290659,0.000002500,0.000001180,0.000530776,0.000402958,0.003731497
0.000249848,0.000002290,0.000001080,0.000502367,0.000366448,0.003535188
