os : Raspbian
cpu : ARM Cortex-A7 4-Core @ 900 MHz
main memory : 1GB

=== P-norm IPE Performance Measurement ===
+ Details for 100times

N=16, M=4, P=6
0.0000000000,0.000109012,0.000064532,0.183496243,0.096137608,0.0000000000
0.0000000000,0.000093438,0.000059636,0.188900346,0.094356344,0.0000000000
0.0000000000,0.000092292,0.000059219,0.183310877,0.095681038,0.0000000000
0.0000000000,0.000101980,0.000057136,0.185040672,0.095622443,0.0000000000
0.0000000000,0.000100001,0.000058698,0.183942174,0.094031754,0.0000000000
0.0000000000,0.000098438,0.000057188,0.183724673,0.094637228,0.0000000000
0.0000000000,0.000099688,0.000056875,0.184172745,0.113493823,0.0000000000
0.0000000000,0.000102397,0.000058125,0.184226647,0.094013156,0.0000000000
0.0000000000,0.000099897,0.000055833,0.184233835,0.093873831,0.0000000000
0.0000000000,0.000098647,0.000055626,0.183141275,0.093313096,0.0000000000
0.0000000000,0.000107241,0.000064584,0.184854143,0.095443370,0.0000000000
0.0000000000,0.000108439,0.000064531,0.184754976,0.095034200,0.0000000000
0.0000000000,0.000108282,0.000064427,0.185644878,0.095175295,0.0000000000
0.0000000000,0.000109167,0.000063229,0.209556198,0.095145238,0.0000000000
0.0000000000,0.000114219,0.000052709,0.186061122,0.092603761,0.0000000000
0.0000000000,0.000100470,0.000047865,0.184423870,0.092557876,0.0000000000
0.0000000000,0.000100105,0.000049428,0.182657086,0.092577614,0.0000000000
0.0000000000,0.000091459,0.000051928,0.183057393,0.093274073,0.0000000000
0.0000000000,0.000091407,0.000052136,0.183062392,0.093133447,0.0000000000
0.0000000000,0.000089896,0.000052084,0.190803804,0.093872464,0.0000000000
0.0000000000,0.000093073,0.000052761,0.183034942,0.093417873,0.0000000000
0.0000000000,0.000109220,0.000056980,0.184366508,0.093888240,0.0000000000
0.0000000000,0.000109064,0.000058177,0.185092607,0.094162201,0.0000000000
0.0000000000,0.000113438,0.000058386,0.184336299,0.094286368,0.0000000000
0.0000000000,0.000107917,0.000057240,0.185068380,0.093980059,0.0000000000
0.0000000000,0.000095157,0.000056772,0.183926600,0.093383388,0.0000000000
0.0000000000,0.000094272,0.000057552,0.182603882,0.093301200,0.0000000000
0.0000000000,0.000094167,0.000057292,0.182305390,0.093630625,0.0000000000
0.0000000000,0.000098074,0.000052813,0.184576075,0.094229380,0.0000000000
0.0000000000,0.000099480,0.000052657,0.183296431,0.094324745,0.0000000000
0.0000000000,0.000096511,0.000052813,0.183286951,0.094467871,0.0000000000
0.0000000000,0.000098282,0.000051563,0.182368085,0.093754372,0.0000000000
0.0000000000,0.000112292,0.000085052,0.186923635,0.093735726,0.0000000000
0.0000000000,0.000100052,0.000053647,0.183777311,0.093984582,0.0000000000
0.0000000000,0.000099064,0.000053698,0.183095430,0.093744890,0.0000000000
0.0000000000,0.000103543,0.000054427,0.183648759,0.092883319,0.0000000000
0.0000000000,0.000101772,0.000054636,0.183912980,0.093519938,0.0000000000
0.0000000000,0.000102501,0.000054219,0.183399382,0.093964056,0.0000000000
0.0000000000,0.000101407,0.000054063,0.186676694,0.093715561,0.0000000000
0.0000000000,0.000108126,0.000057917,0.183641615,0.093670768,0.0000000000
0.0000000000,0.000103907,0.000056875,0.184266984,0.093092587,0.0000000000
0.0000000000,0.000102396,0.000057083,0.183501926,0.093509465,0.0000000000
0.0000000000,0.000105209,0.000060781,0.184441716,0.094504624,0.0000000000
0.0000000000,0.000105625,0.000060313,0.183960931,0.095063065,0.0000000000
0.0000000000,0.000105521,0.000060365,0.184322809,0.094494623,0.0000000000
0.0000000000,0.000104376,0.000060730,0.185324429,0.094547224,0.0000000000
0.0000000000,0.000097188,0.000062136,0.183191802,0.095230718,0.0000000000
0.0000000000,0.000094740,0.000062813,0.183826390,0.094746288,0.0000000000
0.0000000000,0.000097032,0.000061615,0.184156705,0.095082749,0.0000000000
0.0000000000,0.000094219,0.000062188,0.183173357,0.094295968,0.0000000000
0.0000000000,0.000107448,0.000091407,0.188439799,0.094568626,0.0000000000
0.0000000000,0.000094220,0.000059584,0.182258245,0.094845034,0.0000000000
0.0000000000,0.000092448,0.000059167,0.183235335,0.095012583,0.0000000000
0.0000000000,0.000104063,0.000056355,0.184884870,0.093546531,0.0000000000
0.0000000000,0.000101251,0.000056719,0.184407418,0.093792157,0.0000000000
0.0000000000,0.000102969,0.000056824,0.184078249,0.093507989,0.0000000000
0.0000000000,0.000102032,0.000056875,0.183079331,0.093689496,0.0000000000
0.0000000000,0.000109637,0.000059115,0.184311159,0.094258302,0.0000000000
0.0000000000,0.000106146,0.000058490,0.184732516,0.094045540,0.0000000000
0.0000000000,0.000109376,0.000058802,0.184731787,0.094349916,0.0000000000
0.0000000000,0.000094792,0.000056824,0.184365994,0.094486893,0.0000000000
0.0000000000,0.000094428,0.000056824,0.183856928,0.093727304,0.0000000000
0.0000000000,0.000096668,0.000057031,0.184332504,0.096948576,0.0000000000
0.0000000000,0.000096771,0.000057135,0.182176445,0.118390070,0.0000000000
0.0000000000,0.000103334,0.000058021,0.183919732,0.094663556,0.0000000000
0.0000000000,0.000099688,0.000057448,0.183056810,0.097509929,0.0000000000
0.0000000000,0.000100053,0.000058125,0.183819263,0.094576524,0.0000000000
0.0000000000,0.000100313,0.000060677,0.184210767,0.094062038,0.0000000000
0.0000000000,0.000101927,0.000061563,0.183969359,0.093614639,0.0000000000
0.0000000000,0.000100470,0.000060729,0.182854769,0.094732979,0.0000000000
0.0000000000,0.000100730,0.000060886,0.182922163,0.094166825,0.0000000000
0.0000000000,0.000105001,0.000049011,0.184430760,0.094325368,0.0000000000
0.0000000000,0.000102084,0.000048334,0.183972007,0.094016721,0.0000000000
0.0000000000,0.000103021,0.000048438,0.184608105,0.094259846,0.0000000000
0.0000000000,0.000104324,0.000049219,0.183082463,0.094302707,0.0000000000
0.0000000000,0.000092449,0.000058907,0.181893703,0.094006976,0.0000000000
0.0000000000,0.000092241,0.000058750,0.184109759,0.094426510,0.0000000000
0.0000000000,0.000094897,0.000058490,0.182336362,0.093938222,0.0000000000
0.0000000000,0.000089688,0.000056719,0.182248697,0.093910200,0.0000000000
0.0000000000,0.000089480,0.000057240,0.181327232,0.093486499,0.0000000000
0.0000000000,0.000086771,0.000056875,0.182758075,0.093627542,0.0000000000
0.0000000000,0.000088178,0.000056614,0.181677596,0.096270471,0.0000000000
0.0000000000,0.000104845,0.000056198,0.183642395,0.093497380,0.0000000000
0.0000000000,0.000102448,0.000056824,0.182314158,0.093327483,0.0000000000
0.0000000000,0.000102553,0.000055313,0.183562291,0.093414723,0.0000000000
0.0000000000,0.000085626,0.000054271,0.182932069,0.094164828,0.0000000000
0.0000000000,0.000084375,0.000053177,0.181226851,0.094419205,0.0000000000
0.0000000000,0.000090365,0.000056719,0.183597855,0.094171547,0.0000000000
0.0000000000,0.000084584,0.000053699,0.181468882,0.094125709,0.0000000000
0.0000000000,0.000102709,0.000058282,0.183497637,0.094516024,0.0000000000
0.0000000000,0.000101927,0.000060053,0.183912744,0.094139146,0.0000000000
0.0000000000,0.000102917,0.000058438,0.182858571,0.093485966,0.0000000000
0.0000000000,0.000100470,0.000058490,0.183499038,0.096228270,0.0000000000
0.0000000000,0.000103022,0.000059531,0.183111116,0.094834199,0.0000000000
0.0000000000,0.000096355,0.000060573,0.181957359,0.094559875,0.0000000000
0.0000000000,0.000097657,0.000059688,0.183581900,0.094579246,0.0000000000
0.0000000000,0.000106251,0.000064115,0.184653565,0.095228259,0.0000000000
0.0000000000,0.000108021,0.000064636,0.183897051,0.095215083,0.0000000000
0.0000000000,0.000109167,0.000063646,0.185848313,0.095602845,0.0000000000
0.0000000000,0.000109688,0.000064220,0.184094079,0.095325443,0.0000000000

N=16, M=8, P=6
0.0000000000,0.000112761,0.000065469,0.183488806,0.096138517,0.0000000000
0.0000000000,0.000112605,0.000063490,0.184725320,0.094444652,0.0000000000
0.0000000000,0.000110625,0.000063490,0.184944123,0.094605695,0.0000000000
0.0000000000,0.000109480,0.000064115,0.184258389,0.094966633,0.0000000000
0.0000000000,0.000102188,0.000067188,0.184070307,0.094475012,0.0000000000
0.0000000000,0.000097292,0.000064428,0.182111702,0.094564440,0.0000000000
0.0000000000,0.000098073,0.000065574,0.186012715,0.094306730,0.0000000000
0.0000000000,0.000097188,0.000064896,0.182752328,0.094009745,0.0000000000
0.0000000000,0.000100105,0.000064271,0.184645198,0.095385482,0.0000000000
0.0000000000,0.000100990,0.000063906,0.182315132,0.095536264,0.0000000000
0.0000000000,0.000101251,0.000065678,0.184546291,0.095058032,0.0000000000
0.0000000000,0.000099323,0.000064167,0.183429401,0.099065500,0.0000000000
0.0000000000,0.000108543,0.000062292,0.185149047,0.094854485,0.0000000000
0.0000000000,0.000109532,0.000062709,0.183526016,0.094503076,0.0000000000
0.0000000000,0.000109011,0.000062865,0.184270291,0.093956455,0.0000000000
0.0000000000,0.000110157,0.000064167,0.186296181,0.094217706,0.0000000000
0.0000000000,0.000108907,0.000063229,0.185529301,0.094239113,0.0000000000
0.0000000000,0.000109949,0.000063855,0.189655680,0.094580625,0.0000000000
0.0000000000,0.000111459,0.000063073,0.185463669,0.094188847,0.0000000000
0.0000000000,0.000109741,0.000061146,0.185128925,0.094876716,0.0000000000
0.0000000000,0.000111927,0.000061251,0.183953294,0.094999478,0.0000000000
0.0000000000,0.000110834,0.000061615,0.183786677,0.094816818,0.0000000000
0.0000000000,0.000111772,0.000070157,0.185924234,0.095384371,0.0000000000
0.0000000000,0.000112970,0.000072448,0.184645893,0.095818853,0.0000000000
0.0000000000,0.000110417,0.000069584,0.183944014,0.095570153,0.0000000000
0.0000000000,0.000110365,0.000069949,0.185349071,0.095679733,0.0000000000
0.0000000000,0.000109428,0.000062604,0.183136240,0.094600039,0.0000000000
0.0000000000,0.000109532,0.000062605,0.183911713,0.096498384,0.0000000000
0.0000000000,0.000111771,0.000062344,0.185085835,0.094118629,0.0000000000
0.0000000000,0.000109532,0.000063854,0.185731455,0.095024517,0.0000000000
0.0000000000,0.000111875,0.000063489,0.184653376,0.094815609,0.0000000000
0.0000000000,0.000113334,0.000064636,0.186053384,0.095374518,0.0000000000
0.0000000000,0.000110574,0.000062969,0.185721245,0.095007845,0.0000000000
0.0000000000,0.000109740,0.000066771,0.185483061,0.095547744,0.0000000000
0.0000000000,0.000111927,0.000066615,0.184511336,0.095434619,0.0000000000
0.0000000000,0.000109480,0.000067187,0.184681076,0.095011543,0.0000000000
0.0000000000,0.000110261,0.000067032,0.183374081,0.095066383,0.0000000000
0.0000000000,0.000108907,0.000068907,0.183719499,0.095162946,0.0000000000
0.0000000000,0.000108751,0.000068542,0.186561495,0.095190706,0.0000000000
0.0000000000,0.000109011,0.000068698,0.185474718,0.094727731,0.0000000000
0.0000000000,0.000102397,0.000101980,0.184095483,0.095374870,0.0000000000
0.0000000000,0.000103803,0.000067553,0.183508084,0.095744976,0.0000000000
0.0000000000,0.000106615,0.000070104,0.185067728,0.095374870,0.0000000000
0.0000000000,0.000103542,0.000066876,0.184598761,0.097763004,0.0000000000
0.0000000000,0.000103282,0.000066407,0.184511571,0.094767102,0.0000000000
0.0000000000,0.000100157,0.000066823,0.182843592,0.094799238,0.0000000000
0.0000000000,0.000098490,0.000067448,0.183393492,0.095680125,0.0000000000
0.0000000000,0.000108073,0.000068022,0.184541407,0.095103349,0.0000000000
0.0000000000,0.000106146,0.000067292,0.185929956,0.095105277,0.0000000000
0.0000000000,0.000111146,0.000067188,0.186251469,0.094685378,0.0000000000
0.0000000000,0.000109688,0.000066407,0.184902966,0.095350429,0.0000000000
0.0000000000,0.000107188,0.000066719,0.183263162,0.095041210,0.0000000000
0.0000000000,0.000108073,0.000067084,0.184699732,0.094691416,0.0000000000
0.0000000000,0.000109115,0.000067396,0.184716972,0.095227876,0.0000000000
0.0000000000,0.000102917,0.000064167,0.186261347,0.095156727,0.0000000000
0.0000000000,0.000103542,0.000063282,0.183539717,0.095167717,0.0000000000
0.0000000000,0.000102657,0.000063855,0.183982794,0.095781834,0.0000000000
0.0000000000,0.000101615,0.000063959,0.184096645,0.094744532,0.0000000000
0.0000000000,0.000108699,0.000062188,0.184091484,0.094309686,0.0000000000
0.0000000000,0.000110209,0.000062136,0.185218000,0.097027045,0.0000000000
0.0000000000,0.000112657,0.000062917,0.184424610,0.094006195,0.0000000000
0.0000000000,0.000111147,0.000064063,0.184182153,0.094714997,0.0000000000
0.0000000000,0.000106198,0.000062084,0.184520331,0.094210880,0.0000000000
0.0000000000,0.000105678,0.000062136,0.184522519,0.094349057,0.0000000000
